210061,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\RB-30MIN-HALRB.afl
530001,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\lefttrade\BU-30min-lefttrade-dema.afl
530002,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\lefttrade\BU-30min-lefttrade-ema.afl
530003,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\lefttrade\BU-30min-lefttrade-tema.afl
530004,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\lefttrade\BU-30min-lefttrade-tsf.afl
530005,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\lefttrade\BU-30min-lefttrade-wma.afl
530006,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-10min-rev-RMI.afl
530007,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-15min-rev-RMI.afl
530008,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-ADTM.afl
530009,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-ASI.afl
530010,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-CCI.afl
530011,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-DPO.afl
530012,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-G3.afl
530013,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-InverseStochastics.afl
530014,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-LON.afl
530015,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-Momentum.afl
530016,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-OSCV ---finished.afl
530017,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-PRICEOSC.afl
530018,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-PSY.afl
530019,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-QHLSR.afl
530020,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-RMI --finished.afl
530021,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-RMI.afl
530022,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-RSI.afl
530023,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-RWIH --FINISHED.afl
530024,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-SRDM.afl
530025,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-20min-rev-STOCHASTIC MOMENTUM.afl
530026,D:\machinename\on_aflfilelist\Users\Administrator\Desktop\20160202pro1\Formulas\Custom\20160308\bu虚拟组\rev改\BU-25min-rev-RMI.afl
