1010900001,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_1 getCXVOLUME519.afl
1010900002,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_1 getLudJump19.afl
1010900003,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_10 getBIASAMA19.afl
1010900004,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_10 getBIASPBUY19 X 2.afl
1010900005,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_10 getCCIreversal19.afl
1010900006,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_10 getDAYBREAKER19.afl
1010900007,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\30min-rb-wf 30_10 getMT19 X 2.afl
1010900008,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\5min-rb- 90_45 getADTMfisher2.afl
1010900009,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\5min-rb- 90_45 getBIASPBUY.afl
1010900010,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\5min-rb- 90_45 getCXVOLUME5.afl
1010900011,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\5min-rb- 90_45 getUOSCSim.afl
1010900012,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AGStepMultiI\5min-rb- 90_80 getCCIreversal.afl
1013900001,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_1 getCXVOLUME519.afl
1013900002,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_1 getLudJump19.afl
1013900003,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_10 getBIASAMA19.afl
1013900004,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_10 getBIASPBUY19 X 2.afl
1013900005,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_10 getCCIreversal19.afl
1013900006,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_10 getDAYBREAKER19.afl
1013900007,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\30min-rb-wf 30_10 getMT19 X 2.afl
1013900008,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\5min-rb- 90_45 getADTMfisher2.afl
1013900009,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\5min-rb- 90_45 getBIASPBUY.afl
1013900010,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\5min-rb- 90_45 getCXVOLUME5.afl
1013900011,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\5min-rb- 90_45 getUOSCSim.afl
1013900012,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\ALStepMultiI\5min-rb- 90_80 getCCIreversal.afl
1013000001,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_1 getCXVOLUME519.afl
1013000002,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_1 getLudJump19.afl
1013000003,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_10 getBIASAMA19.afl
1013000004,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_10 getBIASPBUY19 X 2.afl
1013000005,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_10 getCCIreversal19.afl
1013000006,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_10 getDAYBREAKER19.afl
1013000007,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\30min-rb-wf 30_10 getMT19 X 2.afl
1013000008,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\5min-rb- 90_45 getADTMfisher2.afl
1013000009,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\5min-rb- 90_45 getBIASPBUY.afl
1013000010,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\5min-rb- 90_45 getCXVOLUME5.afl
1013000011,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\5min-rb- 90_45 getUOSCSim.afl
1013000012,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AStepMultiI\5min-rb- 90_80 getCCIreversal.afl
1010600001,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_1 getCXVOLUME519.afl
1010600002,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_1 getLudJump19.afl
1010600003,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_10 getBIASAMA19.afl
1010600004,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_10 getBIASPBUY19 X 2.afl
1010600005,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_10 getCCIreversal19.afl
1010600006,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_10 getDAYBREAKER19.afl
1010600007,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\30min-rb-wf 30_10 getMT19 X 2.afl
1010600008,D:\machinename\on_aflfilelist\Users\remote\Desktop\161116-2\Formulas\Custom\AUStepMultiI\5min-rb- 90_45 getADTMfisher2.afl
