1012100130,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\yz_阶梯型可用策略\10min-yz_zhendang_form.afl
1012100131,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\yz_阶梯型可用策略\10min-yz_zhendang_form2.afl
1012100126,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\yz_阶梯型可用策略\1min-Open High Low2-new.afl
1012100127,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\yz_阶梯型可用策略\1min-vwp-tupo-new.afl
1012100128,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\yz_阶梯型可用策略\5min-yz_rb_pupo_1.afl
1012100129,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\yz_阶梯型可用策略\5min-yz_rb_pupo_raw.afl
1012100175,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\10min-MACD_ma_Ref_1 +.afl
1012100176,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\10min-Signal_ma_Better_1 +.afl
1012100177,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\10min-Signal_ma_Better_2 +.afl
1012100178,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\10min-Signal_ma_DMA +.afl
1012100179,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\10min-Signal_ma_MI_1 +.afl
1012100180,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\15min-MACD_ma_EHL_1 +.afl
1012100181,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\15min-MACD_ma_EHL_3 +.afl
1012100182,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\15min-MACD_ma_EHL_4 +.afl
1012100184,D:\machinename\on_aflfilelist\Users\remote\Desktop\jieti\Formulas\Custom\阶梯性策略实盘 2016-8-16\张春_select\15min-Signal_ma_Better_1 +.afl
